;scaler;dim_reduction;dimension;n_clusters;best_params;centers;best_value;best_original_value
32;robust;umap;13;24;{'min_cluster_size': 58, 'min_samples': 42, 'cluster_selection_epsilon': 0.08543166607722427, 'alpha': 0.9759742541490439, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[-0.30129355  0.12727809  9.921903    3.891787    4.196532    5.216696
   8.943923    1.4564666   7.4502397   6.896558    3.861541    5.6367664
   5.6878643 ]
 [-3.7409906  11.068265    8.725536   -0.1607184   4.4976044   4.8640866
   8.082374    1.0540287   7.1630607   6.3188157   5.0894094   4.7234735
   6.795384  ]
 [-0.44871426 10.858976    9.816487    7.0502396   3.9911022   5.8812876
   8.249744    1.9565717   7.435636    6.538485    3.8623252   5.0612516
   4.7988143 ]
 [11.411474    8.142885    9.515938    3.9229772   5.839452    6.598018
   8.472098    0.96378624  8.088504    5.9881096   3.830394    4.7873554
   3.9335644 ]
 [12.734594    8.175835    9.874557    3.1001415  -0.27833733  4.621116
   7.917508    1.8139913   6.603247    8.219229    3.2196324   4.0072403
   6.145768  ]
 [10.707331    8.754121    8.321756    4.10784     3.7039154  10.374097
   8.417124    1.3466467   7.067855    4.8369513   4.3899984   4.6251254
   5.4603095 ]
 [-3.622883   10.279745    9.145465    1.4437236   3.6683867   6.176529
   9.16189     1.7421734   7.2773304   6.8162904   4.224841    4.8772736
   5.8133326 ]
 [-0.11304076  9.94367     9.348848    4.6994915   3.7046955   6.0860257
   8.761757    1.9121754   7.820671    6.424817    4.8828773   4.6694064
   4.9950666 ]
 [-3.8471675  10.450926    9.105641    2.8435512   3.5824728   5.742059
  10.255577    1.834315    7.7326097   6.5988135   4.7130313   5.3988447
   5.9094515 ]
 [-1.1432369   9.885075    9.2100115   4.6367884   3.701532    5.745198
   9.565794    1.6610484   7.6666365   6.6173396   4.1878643   5.613969
   5.8301096 ]
 [-2.285123    9.965552    9.199836    3.9684362   3.7761726   5.387945
  10.222704    1.6252981   7.780388    6.63499     4.0933924   6.1264544
   6.2212973 ]
 [11.942225    8.471676    9.607463    3.3744485   2.4751596   3.5710819
   8.458536    1.4354649   6.996181    7.125419    3.374463    4.6065536
   4.750235  ]
 [-3.3804836  10.903088    9.238338    2.9005156   3.919315    6.023053
   8.263622    1.8868842   7.7562723   6.3511415   5.8493004   3.807977
   5.089007  ]
 [-3.1364484  10.279552    9.152993    3.5653229   3.950409    5.8778296
   8.213213    1.7817297   7.6671305   6.3017306   4.9474635   4.762789
   5.5293827 ]
 [-4.110296   10.690369    8.904908    2.7223747   3.9030151   4.937075
   8.7016325   1.7973211   7.924283    6.5531263   4.824573    5.7464104
   6.024078  ]
 [10.999996    8.856978    8.733976    4.0029893   1.5634191   7.1917567
   8.224213    2.5674028   6.359098    7.136559    3.8457794   4.471092
   5.91947   ]
 [12.118914    8.811417    8.995002    3.683174    0.0318896   6.127592
   8.302895    2.7696419   6.1431327   8.024477    3.982609    4.576524
   6.4307017 ]
 [11.60373     8.509763    9.036688    3.3886995   4.0153046   5.6289053
   8.32311     0.8955422   8.00392     5.7093177   3.4244466   4.3772917
   4.1205425 ]
 [11.28386     8.593593    9.467186    3.9181623   4.2619286   4.755974
   8.641765    1.535643    7.0885706   6.685989    3.6589026   4.7254024
   4.4595675 ]
 [11.647418    8.880835    8.461171    4.165003    1.9813669   9.584532
   8.2255125   1.048262    6.729367    5.341737    4.378891    4.336159
   5.8735046 ]
 [11.631345    8.6453085   8.10039     3.9030073   0.73655236  9.127313
   7.5876594   3.27844     5.770073    6.7189455   3.401117    3.5000489
   6.4867897 ]
 [12.247593    8.620473    7.9170666   3.7946696   1.1158389   8.7054
   7.6917863   2.0812652   6.2470093   5.9133563   3.743104    3.6582785
   6.000833  ]
 [12.440846    8.392689    8.483791    3.5208874   1.3900368   6.8436985
   7.778317    1.4183699   6.7945285   6.164478    3.6100528   3.8112094
   5.5791206 ]
 [11.472616    8.258085    9.174424    3.4452934   1.8380655   5.6410384
   8.00698     1.0265156   7.2178326   6.531162    3.3397944   3.9359915
   5.144455  ]]";0.6297367339332899;0.6571166
33;maxabs;umap;3;19;{'min_cluster_size': 50, 'min_samples': 70, 'cluster_selection_epsilon': 0.13470759737449114, 'alpha': 1.789272494029005, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 2.7340093  -0.7658218   6.2565966 ]
 [-2.2650268  12.104774   11.958039  ]
 [11.522477    5.986604    7.904562  ]
 [12.733577    6.948969    3.7889802 ]
 [-0.26647735 10.401373    3.9617765 ]
 [-1.3811078   8.887429    5.3756547 ]
 [-3.4611604  10.002713    9.953757  ]
 [-3.0350485   9.06232     8.352568  ]
 [12.379331   10.095505   10.37877   ]
 [-2.5674086  12.459203    7.749132  ]
 [-1.6003754  10.0124035   8.984791  ]
 [14.551274   13.272314    9.19499   ]
 [13.832333   12.610276    6.671144  ]
 [12.811211   11.554554    6.221601  ]
 [14.308999    8.170044    4.667155  ]
 [14.909724   10.288203    7.107043  ]
 [12.874905    9.572445    8.500388  ]
 [14.593062   11.549826    4.6134944 ]
 [15.234214   10.158492    4.8399706 ]]";0.6557321172011527;0.6921617
34;maxabs;umap;4;18;{'min_cluster_size': 50, 'min_samples': 71, 'cluster_selection_epsilon': 0.36697104160078525, 'alpha': 1.7433019920583508, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 4.2708836   1.3846942   6.029574    8.806978  ]
 [-3.16666    12.049284   10.676159    9.005395  ]
 [ 9.868903   10.5078      4.3635917   6.372346  ]
 [-0.40497282 10.673833    5.2055283  10.233157  ]
 [-1.6717793   8.93017     5.2384343   9.708128  ]
 [-4.729795    9.538034    8.93754     9.791152  ]
 [-4.2388306   8.718191    7.2715144   9.807503  ]
 [13.875271   10.698432    6.755929   13.034495  ]
 [-3.7755682  12.031076    7.225761   10.13247   ]
 [-3.5077038  10.988861    6.1359124   9.573709  ]
 [ 9.3499365  10.874932    8.517749    7.1486363 ]
 [12.067561   10.335929    9.591651   11.104091  ]
 [12.3699045   9.507313    5.0982122   9.957971  ]
 [12.595667   10.380352    3.774366    7.5930214 ]
 [13.764176   10.823326    3.9785473   8.382866  ]
 [13.809127   10.115302    3.660321   10.178138  ]
 [13.386596   11.482418    5.9131513   9.648083  ]
 [11.737397   11.352971    7.014237   10.006552  ]]";0.6455042958259583;0.68347514
35;maxabs;umap;5;18;{'min_cluster_size': 52, 'min_samples': 75, 'cluster_selection_epsilon': 0.21114382192840453, 'alpha': 1.175109441356137, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 3.0486028   1.2009021   6.9865427   7.547717    5.242287  ]
 [-3.9771688  10.383482   11.538031    8.396907    4.932914  ]
 [-0.61378634 10.782092    5.4410224   8.711391    6.651822  ]
 [-1.9649302   9.3588505   5.458605   10.087327    6.8454876 ]
 [10.711474    9.131707    4.8398466   5.993506    5.7862554 ]
 [10.543475   10.280839    6.623312    9.326802    4.2431045 ]
 [-3.8826203  11.450588    7.704723    7.505192    6.0472264 ]
 [-5.2548556   9.775684    9.08858     8.999033    6.056819  ]
 [-4.559171    9.062106    7.5239286   9.748797    6.548139  ]
 [-4.568282    9.092652    7.2252245   8.409234    5.411124  ]
 [12.324446   10.994849    8.532644   10.278571   11.180204  ]
 [11.582342   11.137222    9.663812   10.975815    7.812852  ]
 [12.78067     9.300053    7.570211    8.940903   10.640906  ]
 [11.345799    9.092693    6.7427535   7.89475     9.287324  ]
 [11.932467    9.574422    5.501321    5.6016436   8.3090515 ]
 [12.119421    9.654129    6.2405043   6.696598   10.937969  ]
 [11.342499   10.958388    7.534055    8.930241    7.6117907 ]
 [12.12119    11.341094    7.181822    7.4757123   8.994865  ]]";0.6511731412675645;0.68947744
36;maxabs;umap;6;17;{'min_cluster_size': 55, 'min_samples': 75, 'cluster_selection_epsilon': 0.024365610367436934, 'alpha': 1.8049613206975972, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 3.2604527  -1.4715005   5.845086    9.310494    6.868396    5.5645885 ]
 [-4.2877855  12.060229   11.173349    8.746841    6.8907323   3.9934015 ]
 [-0.5625849  10.648187    4.961276    8.903329    7.9759703   3.2515934 ]
 [13.0443945  10.118099    7.6451163   9.601648   11.024989    5.32272   ]
 [-1.67426     9.715401    5.1752152   9.395417    6.33439     4.3398457 ]
 [ 9.531072    9.109163    7.4923043   8.566583    4.619231    4.6675878 ]
 [-3.8744395  12.169224    8.030041    8.7497015   7.7178383   3.063652  ]
 [-4.55412    10.208017    9.069143    9.022571    6.4276013   3.9750051 ]
 [-4.108037   10.21074     7.284265    9.715331    5.8958707   4.2862434 ]
 [-4.225588   10.712764    7.4244504   8.013808    5.833805    3.7659857 ]
 [10.23033     8.888357    7.0677786   7.5143456   5.8825984   0.09674818]
 [11.460957    9.605562    7.484407    8.558521    8.100422    6.5405073 ]
 [12.1283655   9.519061    6.02135     8.42868     9.326823    2.9655604 ]
 [11.893949    9.340561    7.145331    7.135354    8.09797     0.41963384]
 [12.935255   10.02561     6.587185    7.9453135  10.047173    0.9009288 ]
 [10.797894   10.111367    7.744072    8.354945    8.349033    4.2061505 ]
 [11.702606    9.825855    8.288861    7.6379333   9.256656    3.1015816 ]]";0.6275118098539465;0.6667313
37;maxabs;umap;7;17;{'min_cluster_size': 57, 'min_samples': 75, 'cluster_selection_epsilon': 0.2182333033309259, 'alpha': 1.9960411278623558, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[ 3.91056991e+00 -1.08660352e+00  6.07115126e+00  8.80242825e+00
   6.84109783e+00  6.48375034e+00  8.96128237e-01]
 [-3.79214883e+00  9.23363686e+00  9.93641472e+00  1.06953964e+01
   5.70137978e+00  6.17771244e+00  3.21144438e+00]
 [-2.90621787e-01  1.01599817e+01  5.65605545e+00  9.08361721e+00
   7.08958244e+00  5.83245897e+00  1.73496437e+00]
 [-1.30873692e+00  9.77515793e+00  5.76026058e+00  8.70425034e+00
   6.13204575e+00  5.95834684e+00 -1.61527395e-01]
 [ 1.11419363e+01  9.62346268e+00  6.80552530e+00  7.41250706e+00
   5.66433144e+00  9.63019753e+00  3.53237867e-01]
 [-3.69143367e+00  1.00476112e+01  9.64418602e+00  9.62741756e+00
   5.95024824e+00  6.15282059e+00  3.92133951e-01]
 [ 1.25913963e+01  1.00302668e+01  7.34518433e+00  9.72599316e+00
   1.11968460e+01  4.47897530e+00  1.41608775e+00]
 [-4.21644974e+00  1.10000343e+01  7.85422897e+00  9.79515362e+00
   6.89951372e+00  6.07801390e+00  2.15166068e+00]
 [-4.17744827e+00  1.01649418e+01  7.31769037e+00  1.00099707e+01
   5.64462709e+00  6.34132767e+00  4.68395382e-01]
 [ 1.18273401e+01  9.95310307e+00  7.62401962e+00  9.33889580e+00
   8.04704094e+00  2.80045676e+00  5.89658558e-01]
 [ 1.23991623e+01  9.77811146e+00  6.58586597e+00  8.28161240e+00
   9.31010914e+00  6.85270882e+00  2.20387077e+00]
 [ 1.29429893e+01  9.80009842e+00  6.76545668e+00  8.80158043e+00
   1.04287806e+01  5.95717335e+00  2.43833756e+00]
 [ 1.08107052e+01  9.32914352e+00  7.26066351e+00  8.42370701e+00
   4.38185263e+00  5.81914854e+00  7.38315731e-02]
 [ 1.21807594e+01  1.01741505e+01  7.07937384e+00  7.44758844e+00
   8.33396816e+00  9.35192394e+00  5.53935707e-01]
 [ 1.28316345e+01  1.04798126e+01  7.43183899e+00  7.50226736e+00
   9.39862347e+00  8.82844448e+00  6.77732050e-01]
 [ 1.12082119e+01  1.00520296e+01  7.17795324e+00  8.71100712e+00
   8.25011921e+00  5.84477901e+00  2.82356203e-01]
 [ 1.22908354e+01  1.04857645e+01  7.49528599e+00  8.28123665e+00
   9.30426788e+00  6.81562662e+00  5.60188061e-03]]";0.6556917078354779;0.69667244
38;maxabs;umap;8;20;{'min_cluster_size': 54, 'min_samples': 56, 'cluster_selection_epsilon': 0.35914941142150925, 'alpha': 1.235695459162512, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[ 5.321802    0.13698132  6.250873    8.973294    5.631006    2.203471
  10.016378    6.613647  ]
 [-4.1392717   9.293808   10.680013    9.941703    6.4293284   4.775131
   7.2643514   6.59563   ]
 [ 0.01308804 10.589578    4.660312    9.37153     6.8351846   3.7691863
   8.218047    8.188901  ]
 [-1.3361106  10.645714    3.50424     9.183326    6.4853697   3.536811
   7.5512204   7.9610143 ]
 [10.297376    9.503173    6.346349    7.3628263   6.0481267   0.2605027
   8.18162     7.584982  ]
 [-1.1049398   9.922867    5.3510394   9.199581    6.762697    4.484704
   9.525415    7.6095505 ]
 [-3.8915403  10.106598    6.7647943   9.7901745   6.9108033   4.0497284
   6.997046    8.081058  ]
 [-4.471423   10.562019    8.714566   10.128591    7.028141    5.3381643
   8.998732    7.472923  ]
 [-4.090198    9.796617    6.8472524   9.611645    6.708457    5.015232
   9.614269    7.593086  ]
 [-3.9758332   9.369574    7.350839    9.783555    6.8501515   5.8767743
   8.287413    7.9152274 ]
 [10.745613    8.996253    6.6208453   8.744035    4.8709      3.90121
   8.097267    8.624897  ]
 [12.154094    9.993149    7.552867    8.780399   10.745714    3.3874974
   8.378433    6.571984  ]
 [11.473162    9.8415165   7.3570604   8.657251    9.912575    2.65205
   8.659476    6.3906507 ]
 [12.29502     9.846436    7.2330294   9.465596   10.897007    5.591804
   7.7604337   7.8883543 ]
 [11.263288    9.80253     7.0463705   8.629828    9.3223505   5.5049357
   7.848371    7.9025993 ]
 [11.49341     9.789004    7.062201    8.4379635   8.238554    6.252191
   8.5489235   7.6129045 ]
 [10.895561    9.800538    6.289091    7.61012     8.301196    0.30554336
   7.9672194   7.854657  ]
 [11.897413   10.658487    7.23333     8.265753   10.596481    0.44872218
   7.4151225   5.6832714 ]
 [10.938225   10.087747    6.680277    8.102919    8.8110485   4.342076
   7.5940824   7.831744  ]
 [11.908882   10.389778    6.757552    7.623705    9.473935    2.994812
   7.246937    7.7576284 ]]";0.6274005860090256;0.66042167
39;maxabs;umap;9;19;{'min_cluster_size': 50, 'min_samples': 75, 'cluster_selection_epsilon': 0.051407711621426384, 'alpha': 1.4039582792961989, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[-3.5360525  10.338334   10.684492    7.5041547   3.3901331   4.050029
   2.5343192   3.6431847   3.7001677 ]
 [ 3.2737892  -0.7353766   6.9809337   8.759004    4.7865      3.8513324
   0.8939838   1.804746    5.0526752 ]
 [10.549331    9.611227    6.1300306   8.767803    4.967396    4.3349185
   0.81387633  1.6675209   5.596394  ]
 [-0.5734835  10.483077    4.7061625   9.413988    3.0353749   3.87677
   2.4559362   2.769475    3.6989698 ]
 [10.273557    9.1481285   6.8210163   7.531304    3.8213403  -0.08429873
   1.5728633   2.698666    5.8657746 ]
 [11.747042    9.494154    6.926249    8.639435    2.014265    6.0172668
   1.2718145   2.8792574   3.7419565 ]
 [-1.2834128   9.929398    5.7071195   9.689776    3.602017    4.1773424
   0.42210418  2.4080622   4.436659  ]
 [-4.478888    9.9156685   9.267098    9.191143    3.3085763   4.3439064
   1.1099193   2.8861516   3.9580386 ]
 [-3.8148642  10.298523    7.2695465   8.794375    2.7603028   3.7119966
   2.8317432   2.907032    2.8166623 ]
 [-4.045299   10.016753    7.5737786   9.606897    3.6140232   4.3397765
   0.3306559   2.5030203   4.2680616 ]
 [-4.4026732   9.8233595   7.2921014   8.408913    2.824663    4.6811423
   0.98931384  2.8295019   3.7116814 ]
 [12.944176   10.002444    6.7126384   9.066414   -1.0228249   4.727393
   1.2449286   3.1454701   2.3999903 ]
 [12.682939    9.532427    7.726859    8.697562   -0.1701083   2.7873778
   1.9306364   3.210516    2.414285  ]
 [10.612051    9.565898    6.605758    8.053665    2.7969038   4.5784054
   0.9000438   2.828394    5.4050307 ]
 [11.18699     9.539256    7.119444    7.104931    1.5455176   0.39436394
   1.5312912   3.2144847   5.0713563 ]
 [12.202309    9.677742    6.7632265   7.5387363   0.41230887  2.8209658
   1.223744    2.8727047   4.7865624 ]
 [11.430245    9.336295    6.4815516   8.462349    1.8360734   4.0746727
   1.1340388   2.455996    4.633469  ]
 [12.237327    9.60036     7.2795057   6.9951687   0.26266074  0.6750544
   1.5896646   3.4443965   4.534408  ]
 [12.065451    9.748387    7.2155213   7.359112    0.12739797 -0.15502182
   1.6530206   3.710271    3.8223822 ]]";0.6421862840652466;0.6778633
40;maxabs;umap;10;19;{'min_cluster_size': 53, 'min_samples': 69, 'cluster_selection_epsilon': 0.014237438790096335, 'alpha': 1.481295301553604, 'metric': 'chebyshev', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': True};"[[ 3.3661447  -0.40664625  7.0186534   8.402338    4.81444     4.1138244
   9.609609    3.0922596   4.4657493   1.6463395 ]
 [-2.7517948   9.257522   10.842804    9.712349    3.764071    3.7862577
   7.6195207   1.8388153   6.498403    0.50124085]
 [10.602823    9.172422    6.1178617   7.70852     3.5628788   0.28095344
   8.259173    2.3301861   4.12367     2.0522194 ]
 [10.837404    9.645724    6.830562    9.030108    4.839174    3.9607513
   8.436056    2.1807504   4.314002    1.626274  ]
 [12.062693    9.563943    7.24064     9.666544    1.91305     6.5249815
   8.287264    2.7866445   6.4934397   1.3081737 ]
 [13.175579    9.88124     7.6148753   9.617693   -1.0584329   4.845828
   8.383273    3.2018316   7.646843    1.6345879 ]
 [-0.16451913 10.034496    4.2896266   8.911876    2.8423638   3.708544
   7.7907143   2.5813918   6.40696     1.1738477 ]
 [-1.4356285   9.755959    5.1837893   8.762421    3.5397813   3.5138597
   9.310306    2.5331113   5.5617313   1.5366794 ]
 [-4.104405    9.991934    7.3593574   8.698048    4.0663614   3.0937438
   9.996328    2.2254682   5.877198    1.6991687 ]
 [-4.1559353  10.39961     9.213186    8.9325075   3.7387636   3.3745174
   9.45676     2.526036    6.061607    1.6174519 ]
 [-3.909797   10.010119    7.6273637   8.968813    3.3107018   3.3678496
   7.713522    1.7862506   7.4278755   1.0290073 ]
 [-3.639247    9.627307    7.877012    8.101677    4.0771565   2.448325
   8.696425    2.1599119   5.937188    1.5806216 ]
 [12.671219    8.9825325   6.824021    8.985238   -0.09502053  3.1430154
   7.9961104   3.206504    7.7781396   1.5211194 ]
 [10.967883   10.156418    7.377249    8.699256    3.2518346   5.3884115
   8.545494    2.5819948   5.6081295   1.2517467 ]
 [11.50466     9.447016    6.755736    7.268513    1.4053804   0.9230359
   8.040952    2.89047     5.014852    2.393355  ]
 [12.105429   10.06491     7.3427424   8.011111    0.38829446  3.34636
   8.333816    2.785276    5.3464813   1.9977126 ]
 [11.352971   10.012762    7.174787    9.017502    1.6378317   4.5339766
   8.426171    2.5655158   5.4250107   1.5977713 ]
 [12.273022    9.547778    6.985308    7.1844783   0.1986091   1.2353798
   7.992593    2.9564843   5.341881    2.3907604 ]
 [12.060787    9.573606    6.6439157   7.66       -0.24111447  0.73309195
   7.8830895   3.2471685   6.617997    2.4599366 ]]";0.6421500883604351;0.6778251
41;maxabs;umap;11;18;{'min_cluster_size': 50, 'min_samples': 75, 'cluster_selection_epsilon': 0.015062704789229116, 'alpha': 1.9654283641286587, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 4.504055   -0.22530064  6.246208    9.74508     4.0297027   3.2474303
   9.260585    3.3182962   6.3788533   2.1600513   3.0495033 ]
 [-3.3572543   8.947481    9.840693    8.257166    4.4876676   3.0762317
   7.589118    2.6100922   4.5305433   1.1840243   0.9090724 ]
 [12.698054    9.965406    7.3861065   9.7105055  -0.66096467  5.160837
   8.579715    2.2405546   6.7502055   0.7053878   1.7760056 ]
 [-0.39575142  9.845127    4.9137073   8.746557    3.1394625   3.2144418
   8.205424    2.6538599   6.228556    0.75250024  1.7441232 ]
 [-1.4263438   9.907314    5.214348    9.016872    3.2443545   3.9406066
   9.549713    3.025533    6.0783176   1.2182844   2.7404897 ]
 [-4.175481   10.542295    8.972031    8.731886    3.5192497   4.101642
   9.162554    2.4515827   6.47874     1.4886377   1.8641392 ]
 [-4.001159    9.884868    7.4569836   9.209862    3.4277036   3.709167
   7.4630237   2.7754464   6.592192    1.0910518   0.5709451 ]
 [11.92576    10.076485    7.579859    9.457993    1.618177    6.8305182
   8.644508    2.3815439   6.056711    0.9567018   2.0538814 ]
 [-3.939215   10.086077    7.44183     9.101952    3.2773364   4.085116
  10.197997    3.0641627   6.337241    1.3990129   2.5311565 ]
 [-4.4196925  10.044502    7.102821    8.925261    3.9066744   4.2776256
   9.422709    3.3311834   6.6546636   1.2139869   1.3712294 ]
 [10.488629    9.44918     6.7722917   7.589276    3.830124   -0.11742567
   8.461763    1.9845304   4.5537534   1.4629661   1.8405678 ]
 [12.784604   10.108293    7.047392    8.47145    -0.5129385   3.2831411
   8.404774    3.1586084   7.147227    1.7966522   2.7160478 ]
 [10.633091    9.603641    6.7412457   9.327111    5.262797    4.048068
   8.79441     1.9428823   5.065653    1.0521529   1.7569773 ]
 [11.500597    9.529885    7.0935884   6.98575     1.5844147   0.22828057
   8.377959    2.3402376   5.3403406   1.7760533   1.5444678 ]
 [12.206932    9.624955    7.298284    6.8340764   0.35076728  0.8679792
   8.401381    2.315027    5.661117    1.7611809   1.4774715 ]
 [12.164088    9.844801    7.045914    6.9801393  -0.13548888  0.8543951
   8.338648    2.9468596   6.359344    2.0509164   1.9249524 ]
 [11.984664    9.650891    7.342459    7.917531    0.48664606  2.8101919
   8.534504    1.85416     5.7023234   1.086416    1.3017538 ]
 [11.031766    9.5778      7.2266498   8.822961    1.5132437   3.7712228
   8.610241    2.189833    5.7364373   0.8376271   1.659467  ]]";0.6509906947612762;0.68928427
42;maxabs;umap;12;17;{'min_cluster_size': 50, 'min_samples': 72, 'cluster_selection_epsilon': 0.029288468004564104, 'alpha': 0.7405759006598767, 'metric': 'manhattan', 'cluster_selection_method': 'leaf', 'gen_min_span_tree': False};"[[ 4.1856894  -0.28565887  6.65954     8.424598    5.176564    4.688979
   8.63467     2.1186619   5.328411    1.1675192   7.8197007   4.814583  ]
 [-4.0710287   9.17332    10.290237    8.472032    4.0197153   3.291093
   7.236881    2.6883621   6.1062813   1.3070495   7.474301    7.236845  ]
 [12.410358   10.15297     7.3244257   9.507592   -0.8026093   4.9726768
   8.218027    1.9105272   6.6653724   1.2944053   8.45795     5.3851957 ]
 [-0.17328367 10.051221    4.0813065   9.035681    3.2019122   3.6921551
   8.893373    2.4879768   5.5393877   1.2902706   7.7303166   5.557802  ]
 [-3.980613    9.98759     8.858704    9.816822    3.9131997   3.6555896
   9.124285    3.17205     6.381451    1.138957    7.864238    5.3028245 ]
 [-3.6621642   9.850638    6.611809    9.5068245   3.559033    3.8153977
   8.829731    2.8847332   5.860072    0.9759126   8.184712    7.3905396 ]
 [-1.3383191   9.694748    5.503815    9.432351    3.6522567   4.046447
   9.923704    2.3799207   5.7396812   1.3352135   7.2964144   4.6485972 ]
 [-3.8741703   9.605933    7.6797986   9.816821    3.7673483   4.0495872
  10.341393    2.5728714   6.253624    1.5478708   7.5759664   4.8641973 ]
 [-4.0698886   9.606563    7.184323    9.9976015   4.2293806   4.3102336
   9.635553    3.03606     6.3896627   1.6260189   7.106932    6.2165112 ]
 [10.283176    8.798068    6.4236445   8.362408    4.286979   -0.15687117
   8.455592    2.411139    4.476998    1.577754    7.852287    5.409648  ]
 [10.387974    8.993894    6.8195925   8.8274975   5.17109     4.25497
   8.32718     1.5550399   4.6638885   1.1015348   7.9474626   5.1417413 ]
 [11.143021    9.770752    6.651974    8.714415    0.9350905   1.8745396
   8.58864     2.9669275   6.211459    2.08991     7.8076925   5.770753  ]
 [11.701632    9.717779    7.1801715   8.687015    1.6425207   6.0669417
   8.253352    2.5403636   5.8796377   1.4375901   8.00899     5.1538916 ]
 [11.589493    9.359209    6.6681643   8.191605    1.96187    -0.16459171
   8.545735    2.5896025   4.9830694   1.9952319   8.445055    5.6172547 ]
 [11.8795395   9.97098     6.659027    8.59056    -0.02796422  0.11475331
   8.5602255   3.0057962   6.0542283   2.3756251   8.665746    5.9296165 ]
 [11.9757185   9.745339    7.106725    8.250503    0.64168316  2.5494587
   8.277574    2.0369985   5.073858    1.6802851   8.993448    5.2116094 ]
 [10.949418    9.577056    6.920609    8.824349    1.3566766   3.8715029
   8.158588    2.0557325   5.345616    1.376335    8.517763    5.0656137 ]]";0.6433006735409007;0.68350697
